id,gid,kecamatan,kelurahan,geom,nama,id_tps,alamat,thn_bangun,klasifikasi_struktur,klasifikasi_pengangkutan,tahun,status,kel_dilayani,kapasitas,vol_masuk,vol_dikelola,vol_diangkut,waktu_angkut,id_delivery,data_tahun,koordinat,lat,lon,utilisasi
149.0,152.0,DUKUH PAKIS,PRADAH KALI KENDAL,0101000020ED7F0000428C4773FCF62441DDAEBC98A1896141,TPS PRADAH KALI KENDAL,155,JL. DARMO PERMAI SELATAN,,TPS,compactor,,aktif,PRADAH KALI KENDAL,28.0,28.0,28.0,28.0,<1 hari,,2021,"-7.28165372053731,112.693620288588",-7.28165372053731,112.693620288588,100.0
,,WONOCOLO,BENDUL MERISI,0101000020ED7F000029AC245CE6212541F152DF7D05886141,DEPO BENDUL MERISI,161,JL.BENDUL MERISI SELATAN,,TPS,armroll,,aktif,BENDUL MERISI,42.0,42.0,42.0,42.0,<1 hari,,2021," -7.31127367214148, 112.743475629936",-7.31127367214148,112.743475629936,100.0
151.0,154.0,KARANGPILANG,KEDURUS,0101000020ED7F000058183968930025412FC1272A8C876141,TPS PASAR KEDURU,163,JL. PASAR KEDURUS,,TPS,armroll,,aktif,KEDURUS,28.0,28.0,28.0,28.0,<1 hari,,2021,"-7.32019754101319,112.704881662635",-7.32019754101319,112.704881662635,100.0
,,KARANGPILANG,KEBRAON,0101000020ED7F00009F95C3662EF92441B29F2273EC866141,TPS KEBRAON,166,JL.KEBRAON SELATAN,,TPS,compactor,,aktif,KEBRAON,28.0,28.0,28.0,28.0,<1 hari,,2021," -7.33178285804474, 112.696353748859",-7.33178285804474,112.696353748859,100.0
153.0,156.0,KARANGPILANG,WARUGUNUNG,0101000020ED7F0000F598ED154CDE24416C4620F15B866141,TPS RUSUNAWA WARUGUNUNG,167,JL. MASTRIP WARUGUNUNG,,TPS,armroll,,aktif,WARUGUNUNG,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.34235247796371,112.665228069208",-7.34235247796371,112.665228069208,100.0
,,LAKARSANTRI,SUMUR WELUT,0101000020ED7F000067397D9586E424414BE88B13F3866141,TPS SUMUR WELUT,58,JL.SUMBERAN SUMUR WELUT,,TPS,compactor,,aktif,SUMUR WELUT,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.3313932311669, 112.672407672416",-7.3313932311669,112.672407672416,100.0
155.0,158.0,LAKARSANTRI,BANGKINGAN,0101000020ED7F0000E82C7E1BC1D22441AC1C3A4080876141,TPS ASPOL BANGKINGAN,57,JL. RAYA BANGKINGAN (ASPOL),,TPS,armroll,,aktif,BANGKINGAN,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.32125733201595,112.651768908734",-7.32125733201595,112.651768908734,100.0
,,LAKARSANTRI,JERUK,0101000020ED7F0000A86AE0F482C72441328F3B334A886141,TPS JERUK,187,JL.JERUK,,TPS,compactor,,aktif,JERUK,28.0,28.0,28.0,28.0,<1 hari,,2021," -7.30669657002004, 112.63868282773",-7.30669657002004,112.63868282773,100.0
157.0,160.0,SUKOMANUNGGAL,SONOKWIJENAN,0101000020ED7F00005439E85DB1FA24417B847CFBE9896141,TPS SONOKWIJENAN,63,JL. SONOKWIJENAN,,TPS,compactor,,aktif,SONOKWIJENAN,28.0,28.0,28.0,28.0,<1 hari,,2021,"-7.27640161024886,112.697896971736",-7.27640161024886,112.697896971736,100.0
,,SUKOMANUNGGAL,PUTAT GEDE,0101000020ED7F00008AE4D58EF5FD24412E09E90470896141,TPS PUTAT GEDE,62,JL.PUTAT GEDE BARAT,,TPS,armroll,,aktif,PUTAT GEDE,28.0,28.0,28.0,28.0,<1 hari,,2021," -7.28520957355843, 112.701716180358",-7.28520957355843,112.701716180358,100.0
159.0,162.0,ASEMROWO,ASEMROWO,0101000020ED7F00009D5A2F989A092541AA86D574338B6141,TPS PASAR ASEMROWO,64,JL. ASEMRAYA,,TPS,armroll,,aktif,ASEMROWO,8.0,8.0,8.0,8.0,<1 hari,,2021,"-7.25250423129532,112.715089438785",-7.25250423129532,112.715089438785,100.0
,,ASEMROWO,ASEMROWO,0101000020ED7F0000A13F0C676805254108249EB7398B6141,TPS JAYAMIX,65,JL.DUPAK RUKUN,,TPS,armroll,,aktif,ASEMROWO,28.0,28.0,28.0,28.0,<1 hari,,2021," -7.25206968550145, 112.710224502426",-7.25206968550145,112.710224502426,100.0
161.0,164.0,ASEMROWO,ASEMROWO,0101000020ED7F0000757DD0C7D1072541D2BB425CA78B6141,TPS GENTING,66,JL. GENTING,,TPS,armroll,,aktif,ASEMROWO,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.24412818757756,112.712989610811",-7.24412818757756,112.712989610811,100.0
,,ASEMROWO,TAMBAKSARIOSO,0101000020ED7F000056E4F167BDED24419FAC1BC4728C6141,TPS GREGES,67,JL.GREGES KALIANAK,,LANDASAN,armroll,,aktif,TAMBAKSARIOSO,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.22952754610789, 112.68270922078",-7.22952754610789,112.68270922078,100.0
163.0,166.0,KREMBANGAN,DUPAK,0101000020ED7F000093B4341FF10C25410B0E4C44B28B6141,TPS DUPAK BANDAREJO,69,DUPAK BNDAREJO,,TPS,armroll,,aktif,DUPAK,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.24331688712298,112.718923383073",-7.24331688712298,112.718923383073,100.0
,,KREMBANGAN,DUPAK,0101000020ED7F0000221FBC16C40B25412DB40FF0EE8B6141,TPS DUPAK BANGUNSARI,70,DUPAK BANGUNSARI,,TPS,armroll,,aktif,DUPAK,28.0,28.0,28.0,28.0,<1 hari,,2021," -7.23893344730872, 112.71754392669",-7.23893344730872,112.71754392669,100.0
165.0,168.0,KREMBANGAN,MOROKREMBANGAN,0101000020ED7F0000F07E2B197A11254151105DBD288C6141,TPS BRIMOB PPI,72,JL. SEDAYU 2,,TPS,armroll,,aktif,MOROKRREMBANGAN,8.0,8.0,8.0,8.0,<1 hari,,2021,"-7.23472737817668,112.724146830711",-7.23472737817668,112.724146830711,100.0
,,ASEMROWO,GENTING KALIANAK,0101000020ED7F00005189887392082541B5CE90E1E28B6141,LANDASAN TAMBAK ASRI,73,JL.TAMBAK ASRI,,LANDASAN,armroll,,aktif,GENTING KALIANAK,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.23981950759367, 112.713845617246",-7.23981950759367,112.713845617246,100.0
167.0,170.0,KREMBANGAN,PERAK BARAT,0101000020ED7F0000D2B9E7A9970F254117ABBB21808C6141,TPS TANJUNG SADARI,74,JL. TANJUNG SADARI,,TPS,armroll,,aktif,PERAK BARAT,28.0,28.0,28.0,28.0,<1 hari,,2021,"-7.22841421409944,112.721938829781",-7.22841421409944,112.721938829781,100.0
,,KREMBANGAN,KREMBANGAN SELATAN,0101000020ED7F00009BD0D0B04D1A254167994854118C6141,TPS KREMBANGAN BARAT,75,JL.KREMBANGAN BARAT,,TPS,armroll,,aktif,KREMBANGAN SELATAN,42.0,42.0,42.0,42.0,<1 hari,,2021," -7.23638190294065, 112.734382738541",-7.23638190294065,112.734382738541,100.0
169.0,172.0,KREMBANGAN,MOROKREMBANGAN,0101000020ED7F0000010DFCC46F0D2541C39DE993588C6141,TPS MOROKREMBANGAN,76,JL. GADUKAN UTARA,,TPS,armroll,,aktif,MOROKREMBANGAN,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.23128475118122,112.71945118672",-7.23128475118122,112.71945118672,100.0
,,SEMAMPIR,SIDOTOPO,0101000020ED7F00001972CF493C242541EF9D048B698C6141,TPS PEGIRIAN,78,JL.PEGIRIAN,,TPS,compactor,,aktif,SIDOTOPO,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.22995713005777, 112.745868831016",-7.22995713005777,112.745868831016,100.0
171.0,174.0,PABEAN CANTIKAN,NYAMPLUNGAN,0101000020ED7F00003796D821D51D25412424F436BA8C6141,TPS BENTENG,79,JL. BENTENG,,LANASAN,compactor,,aktif,NYAMPLUNGAN,42.0,42.0,42.0,42.0,<1 hari,,2021,"-7.22415023682533,112.738425995796",-7.22415023682533,112.738425995796,100.0
,,SIMOKERTO,SIDODADI,0101000020ED7F000069E0FBB8D3212541820FAF09298C6141,LANDASAN KERTOPATEN,80,JL.KERTOPATEN,,LANDASAN,compactor,,aktif,"SIDOTOPO,NYAMPLUNGAN,SIDODADI",42.0,42.0,42.0,42.0,<1 hari,,2021," -7.23463368803146, 112.743095517536",-7.23463368803146,112.743095517536,100.0
173.0,176.0,PABEAN CANTIKAN,KREMBANGAN UTARA,0101000020ED7F00007B769863351D2541B3B6C53D4F8C6141,LANDASAN KASUARI,81,JL. KASUARI,,LANDASAN,armroll,,aktif,KREMBANGAN UTARA,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.23189075112564,112.737732416269",-7.23189075112564,112.737732416269,100.0
,,SEMAMPIR,WONOKUSUMO,0101000020ED7F0000A7087F512C2C2541A18B9EC5548D6141,TPS MRUTU KALIANYAR,85,JL.MRUTU KALIANYAR,,TPS,armroll,,aktif,WONOKUSUMO,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.21290701839344, 112.755002245411",-7.21290701839344,112.755002245411,100.0
175.0,178.0,PABEAN CANTIKAN,KREMBANGAN UTARA,0101000020ED7F00007558B17B8B172541ECB69623488C6141,TPS PESAPEN POMPA,86,JL PESAPEN POMPA,,TPS,armroll,,aktif,KREMBANGAN UTARA,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.23242947242333,112.73117053758",-7.23242947242333,112.73117053758,100.0
,,PABEAN CANTIKAN,KREMBANGAN UTARA,0101000020ED7F0000ABB9CAA7D91A254129304F88848C6141,TPS PASAR BABAAN,87,JL.KEBALEN KULON,,TPS,armroll,,aktif,KREMBANGAN UTARA,28.0,28.0,28.0,28.0,<1 hari,,2021," -7.22804642522639, 112.734984555259",-7.22804642522639,112.734984555259,100.0
177.0,180.0,PABEAN CANTIKAN,PERAK TIMUR,0101000020ED7F0000030A886D0C192541BE7512B8838C6141,TPS INDRAPURA PLN,88,JL. INDRAPURA JAYA,,TPS,armroll,,aktif,PERAK TIMUR,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.22811320535236,112.732896783712",-7.22811320535236,112.732896783712,100.0
,,KENJERAN,SIDOTOPO WETAN,0101000020ED7F000087E859BCEF2E25415766608F458C6141,TPS SIDOTOPO WETAN PASAR,93,PASAR SIDOTOPO WETAN,,TPS,armroll,,aktif,SIDOTOPO WETAN,28.0,28.0,28.0,28.0,<1 hari,,2021," -7.2325121992292, 112.758280421818",-7.2325121992292,112.758280421818,100.0
179.0,183.0,KENJERAN,BULAK BANTENG,0101000020ED7F0000BC334FDF70302541610E4A0A1A8D6141,TPS DUKUH BULAK BANTENG,96,JL. BULAK BANTENG SEKOLAHAN,,TPS,armroll,,aktif,BULAK BANTENG,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.21713621570827,112.759964470444",-7.21713621570827,112.759964470444,100.0
,,JAMBANGAN,KETINTANG,0101000020ED7F0000B751CF684110254151FD40A953876141,TPS KETINTANG BARU SELATAN,168,JL.KETINTANG SELATAN,,TPS,compactor,,aktif,KETINTANG,28.0,28.0,28.0,28.0,<1 hari,,2021," -7.32421546591077, 112.723072803875",-7.32421546591077,112.723072803875,100.0
181.0,185.0,GAYUNGAN,MENANGGAL,0101000020ED7F00000B952E72CC1025416E1A597284866141,TPS GAYUNGPRING,170,JL GAYUNGSARI 4,,TPS,armroll,,aktif,MENANGGAL,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.33920164741081,112.723760020297",-7.33920164741081,112.723760020297,100.0
,,GAYUNGAN,KEBONSARI,0101000020ED7F00001CDED95A7B0925412B114A9B0A876141,TPS KEBONSARI MAKAM,178,JL KEBONSARI MAKAM,,TPS,armroll,,aktif,KEBONSARI,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.32952979357797, 112.715241148844",-7.32952979357797,112.715241148844,100.0
183.0,187.0,GAYUNGAN,DUKUH MENANGGAL,0101000020ED7F0000341D7E66C90F2541A3818FA547866141,TPS DUKUH MENANGGAL IKIP,173,JL DUKUH MENANGGAL XII,,TPS,armroll,,aktif,DUKUH MENANGGAL,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.34360403504694,112.722603942766",-7.34360403504694,112.722603942766,100.0
,,PABEAN CANTIKAN,BONGKARAN,0101000020ED7F0000467BE740822125418B2625E2A88B6141,TPS SEMUT KALI,89,JL SEMUT KLI,,TPS,compactor,,aktif,BONGKARAN,28.0,28.0,28.0,28.0,<1 hari,,2021," -7.24390493058948, 112.742762291255",-7.24390493058948,112.742762291255,100.0
185.0,191.0,WIYUNG,WIYUNG,0101000020ED7F0000F31FF34853F72441909BC51BE4876141,TPS PASAR WIYUNG,179,JL. MENGANTI WIYUNG,,TPS,armroll,,aktif,WIYUNG,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.31387661022226,112.6941346962",-7.31387661022226,112.6941346962,100.0
,,WIYUNG,BABATAN,0101000020ED7F00007B02381689E524418201A69B07886141,TPS BABATAN INDAH,180,JL BABATAN INDAH,,TPS,armroll,,aktif,BABATAN,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.31138578215303, 112.673503635251",-7.31138578215303,112.673503635251,100.0
187.0,193.0,WIYUNG,WIYUNG,0101000020ED7F000063DA717644FB244136D33621BE876141,TPS TPI WIYUNG,181,JL TPI WIYUNG,,TPS,armroll,,aktif,WIYUNG,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.31660658966535,112.698714631999",-7.31660658966535,112.698714631999,100.0
,,WIYUNG,JAJAR TUNGGAL,0101000020ED7F0000DD1120B8D3FE24411707FC3E0E886141,TPS WIYUNG KRAMAT,182,JL KRAMAT WIYUNG,,LANDASAN,armroll,,aktif,JAJAR TUNGGAL,8.0,8.0,8.0,8.0,<1 hari,,2021," -7.31079583403846, 112.702818841207",-7.31079583403846,112.702818841207,100.0
189.0,195.0,WIYUNG,BALAS KLUMPRIK,0101000020ED7F000095704436A7F624412D50DC60EF866141,TPS PONDOK MANGGALA,184,JL. PONDOK MNGGALA,,TPS,armroll,,aktif,BALAS KLUMPRIK,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.33158206572282,112.69342236223",-7.33158206572282,112.69342236223,100.0
,,Semampir,Ujung,0101000020ED7F00000D9B33145227254167AD11FBFF8C6141,Jati Srono,83,Jl.Jati Srono,,,armroll,,aktif,Kel.Ujung,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.21906179947796, 112.749402380453",-7.21906179947796,112.749402380453,100.0
